ENTREZID	SYMBOL
1649	DDIT3
693201	MIR616
114785	MBD6
10540	DCTN2
3798	KIF5A
79837	PIP4K2C
196403	DTX3
115557	ARHGEF25
10956	OS9
116986	AGAP2
6302	TSPAN31
1019	CDK4
92979	MARCHF9
1594	CYP27B1
4234	METTL1
25895	EEF1AKMT3
10102	TSFM
10677	AVIL
10106	CTDSP2
100506844	GIHCG
9194	SLC16A7
338811	TAFA2
9958	USP15
23041	MON2
57460	PPM1H
552	AVPR1A
283417	DPY19L2
10329	RXYLT1
144577	KICS2
11260	XPOT
29110	TBK1
283349	RASSF3
2799	GNS
23592	LEMD3
84298	LLPH
51643	TMBIM4
11213	IRAK3
92797	HELB
23426	GRIP1
55832	CAND1
8445	DYRK2
56890	MDM1
100507195	LINC02384
5908	RAP1B
100507250	LOC100507250
57122	NUP107
55508	SLC35E3
4193	MDM2
1368	CPM
11052	CPSF6
4069	LYZ
8089	YEATS4
10818	FRS2
10576	CCT2
117177	RAB3IP
101928062	PRANCR
4848	CNOT2
27345	KCNMB4
196441	ZFC3H1
83591	THAP2
55266	TMEM19
23011	RAB21
64786	TBC1D15
729633	MRS2P2
552889	ATXN7L3B
84698	CAPS2
11010	GLIPR1
11103	KRR1
22822	PHLDA1
4673	NAP1L1
79738	BBS10
114882	OSBPL8
23390	ZDHHC17
144455	E2F7
5074	PAWR
4659	PPP1R12A
29080	CCDC59
84190	METTL25
160335	TMTC2
91298	C12orf29
80184	CEP290
160418	TMTC3
1848	DUSP6
282809	POC1B
490	ATP2B1
338758	ATP2B1-AS1
256021	LINC01619
694	BTG1
8411	EEA1
11163	NUDT4
7334	UBE2N
28977	MRPL42
8835	SOCS2
8738	CRADD
10154	PLXNC1
51134	CEP83
57458	TMCC3
55967	NDUFA12
7181	NR2C1
55785	FGD6
55591	VEZT
10988	METAP2
84101	USP44
6636	SNRPF
120935	CCDC38
144193	AMDHD1
3034	HAL
4048	LTA4H
2004	ELK3
5128	CDK17
121441	NEDD1
100128191	TMPO-AS1
7112	TMPO
5250	SLC25A3
121457	IKBIP
317	APAF1
23074	UHRF1BP1L
55592	GOLGA2P5
64431	ACTR6
55681	SCYL2
27340	UTP20
400	ARL1
56994	CHPT1
50511	SYCP3
79158	GNPTAB
101929005	NA
51019	WASHC3
79023	NUP37
55010	PARPBP
374470	C12orf42
51559	NT5DC3
7184	HSP90B1
728568	C12orf73
6996	TDG
29915	HCFC2
4801	NFYB
7296	TXNRD1
493861	EID3
50515	CHST11
121053	NOPCHAP1
23325	WASHC4
55198	APPL2
387882	C12orf75
10970	CKAP4
255394	TCP11L2
55703	POLR3B
55188	RIC8B
90488	TMEM263
80298	MTERF2
1407	CRY1
121551	BTBD11
11137	PWP1
11108	PRDM4
101929162	LOC101929162
11153	FICD
9733	SART3
23479	ISCU
6404	SELPLG
23603	CORO1C
54434	SSH1
84749	USP30
100131733	USP30-AS1
121642	ALKBH2
7374	UNG
32	ACACB
83892	KCTD10
89910	UBE3B
326625	MMAB
4598	MVK
84915	FAM222A
51228	GLTP
84260	TCHP
9815	GIT2
88455	ANKRD13A
400073	C12orf76
28981	IFT81
488	ATP2A2
51434	ANAPC7
10094	ARPC3
51184	GPN3
29902	FAM216A
51699	VPS29
160760	PPTC7
79600	TCTN1
84329	HVCN1
5501	PPP1CC
23316	CUX2
144717	PHETA1
10019	SH2B3
6311	ATXN2
8315	BRAP
80724	ACAD10
217	ALDH2
51275	MAPKAPK5-AS1
8550	MAPKAPK5
89894	TMEM116
8759	ADAM1A
10961	ERP29
80018	NAA25
10906	TRAFD1
283450	HECTD4
6128	RPL6
5781	PTPN11
4938	OAS1
4940	OAS3
4939	OAS2
1840	DTX1
8437	RASAL1
387885	CFAP73
79039	DDX54
84934	RITA1
115811	IQCD
53373	TPCN1
80024	SLC8B1
196463	PLBD2
9904	RBM19
23389	MED13L
100287569	LINC00173
643246	MAP1LC3B2
79794	SPRING1
84900	RNFT2
8739	HRK
26259	FBXW8
54997	TESC
23014	FBXO21
283455	KSR2
5985	RFC5
55884	WSB2
54621	VSIG10
5037	PEBP1
51347	TAOK3
64426	SUDS3
5564	PRKAB1
11113	CIT
92558	BICDL1
11021	RAB35
10985	GCN1
6175	RPLP0
100506649	PXN-AS1
5829	PXN
26834	RNU4-2
23409	SIRT4
1337	COX6A1
51499	TRIAP1
283459	GATC
8683	SRSF9
8655	DYNLL1
100506668	NRAV
84274	COQ5
9921	RNF10
51367	POP5
9761	MLEC
84747	UNC119B
35	ACADS
121665	SPPL3
64897	C12orf43
8638	OASL
5027	P2RX7
5025	P2RX4
10645	CAMKK2
51433	ANAPC5
80196	RNF34
84678	KDM2B
84876	ORAI1
283385	MORN3
144404	TMEM120B
54509	RHOF
338799	LINC01089
23067	SETD1B
5715	PSMD9
144406	CFAP251
605	BCL7A
22877	MLXIP
56616	DIABLO
65082	VPS33A
6249	CLIP1
55596	ZCCHC8
65117	RSRC2
9735	KNTC1
338442	HCAR2
8843	HCAR3
8562	DENR
84660	CCDC62
9026	HIP1R
79720	VPS37B
23457	ABCB9
79676	OGFOD2
51329	ARL6IP4
57605	PITPNM2
10198	MPHOSPH9
91574	MTRFR
8099	CDK2AP1
55206	SBNO1
100293704	NA
387893	KMT5A
196383	RILPL2
11066	SNRNP35
353116	RILPL1
101927415	TMED2-DT
10959	TMED2
57696	DDX55
1967	EIF2B1
2967	GTF2H3
79867	TCTN2
23545	ATP6V0A2
80212	CCDC92
144348	ZNF664
9612	NCOR2
949	SCARB1
7316	UBC
57647	DHX37
140707	BRI3BP
102659353	THRIL
65985	AACS
121260	SLC15A4
144423	GLT1D1
121256	TMEM132D
2054	STX2
5901	RAN
6433	SFSWAP
8408	ULK1
80324	PUS1
57634	EP400
347918	EP400P1
317781	DDX51
79050	NOC4L
50614	GALNT9
57666	FBRSL1
100996573	NA
5426	POLE
5827	PXMP2
192111	PGAM5
23141	ANKLE2
2802	GOLGA3
55743	CHFR
100289635	ZNF605
7574	ZNF26
7637	ZNF84
7699	ZNF140
101060200	ZNF891
7556	ZNF10
10795	ZNF268
54737	MPHOSPH8
55269	PSPC1
9205	ZMYM5
7750	ZMYM2
2706	GJB2
10804	GJB6
51084	CRYL1
8100	IFT88
53342	IL17D
221143	EEF1AKMT1
64328	XPO4
26524	LATS2
10284	SAP18
221150	SKA3
78988	MRPL57
650794	MIPEPP3
100652865	LINC00539
253832	ZDHHC20
221154	MICU2
26278	SACS
4285	MIPEP
221178	SPATA13
143	PARP4
56163	RNF17
55835	CENPJ
5042	PABPC3
9107	MTMR6
9818	NUP58
51761	ATP8A2
387914	SHISA2
6049	RNF6
1024	CDK8
219333	USP12
6144	RPL21
26771	SNORD102
619499	SNORA27
387496	RASL11A
2971	GTF3A
219402	MTIF3
222484	LNX2
51082	POLR1D
2322	FLT3
255967	PAN3
2321	FLT1
51371	POMP
283537	SLC46A3
6541	SLC7A1
5412	UBL3
84056	KATNAL1
100188949	LINC00426
3146	HMGB1
10208	USPL1
241	ALOX5AP
10808	HSPH1
145173	B3GLCT
10129	FRY
675	BRCA2
90634	N4BP2L1
10443	N4BP2L2
116828	N4BP2L2-IT2
23047	PDS5B
5983	RFC3
26960	NBEA
23111	SPART
4093	SMAD9
5994	RFXAP
29880	ALG5
11340	EXOSC8
55578	SUPT20H
51569	UFM1
80209	PROSER1
387921	NHLRC3
57511	COG6
2308	FOXO1
10240	MRPS31
10166	SLC25A15
100616668	TPTE2P5
1997	ELF1
11193	WBP4
89890	KBTBD6
84078	KBTBD7
9617	MTRF1
79612	NAA16
28984	RGCC
23078	VWA8
160851	DGKH
11215	AKAP11
94240	EPSTI1
29103	DNAJC15
160857	CCDC122
144811	LACC1
387923	SERP2
8848	TSC22D1
641467	TSC22D1-AS1
26747	NUFIP1
55425	GPALPP1
2963	GTF2F2
7178	TPT1
100190939	TPT1-AS1
253512	SLC25A30
83548	COG3
283514	SIAH3
23091	ZC3H13
3936	LCP1
220416	LRRC63
80183	RUBCNL
23143	LRCH1
2098	ESD
8803	SUCLA2
55270	NUDT15
29079	MED4
9445	ITM2B
5925	RB1
10161	LPAR6
1102	RCBTB2
57105	CYSLTR2
22862	FNDC3A
81602	CDADC1
81617	CAB39L
83852	SETDB2
51131	PHF11
55213	RCBTB1
115761	ARL11
84650	EBPL
3839	KPNA3
57213	SPRYD7
8847	DLEU2
10206	TRIM13
283518	KCNRG
10301	DLEU1
145165	ST13P4
220107	DLEU7
79621	RNASEH2B
647174	SERPINE3
26512	INTS6
100507398	INTS6-AS1
115825	WDFY2
79758	DHRS12
283521	TMEM272
540	ATP7B
440138	ALG11
9724	UTP14C
4752	NEK3
100887750	MRPS31P5
55901	THSD1
51028	VPS36
26586	CKAP2
144983	HNRNPA1L2
10910	SUGT1
81624	DIAPH3
81550	TDRD3
5101	PCDH9
1602	DACH1
440145	MZT1
79866	BORA
22894	DIS3
10464	PIBF1
688	KLF5
11278	KLF12
9882	TBC1D4
170622	COMMD6
7347	UCHL3
4008	LMO7
115207	KCTD12
1203	CLN5
26224	FBXL3
23077	MYCBP2
122060	SLAIN1
1910	EDNRB
79596	OBI1
64062	RBM26
100505538	RBM26-AS1
54602	NDFIP2
10253	SPRY2
407975	MIR17HG
1638	DCT
23483	TGDS
160897	GPR180
10257	ABCC4
5611	DNAJC3
10150	MBNL2
5911	RAP2A
3843	IPO5
10160	FARP1
8428	STK24
23348	DOCK9
337867	UBAC2
2841	GPR18
1880	GPR183
102725509	LINC01232
9375	TM9SF2
171425	CLYBL
5095	PCCA
87769	GGACT
84899	TMTC4
283481	FGF14-AS2
7174	TPP2
643677	CCDC168
93081	TEX30
54841	BIVM
2073	ERCC5
1948	EFNB2
55082	ARGLU1
3981	LIG4
84945	ABHD13
10673	TNFSF13B
8660	IRS2
55647	RAB20
55739	NAXD
79587	CARS2
3621	ING1
55608	ANKRD10
8874	ARHGEF7
121793	TEX29
10426	TUBGCP3
23250	ATP11A
23263	MCF2L
100289410	MCF2L-AS1
8858	PROZ
55795	PCID2
8451	CUL4A
3916	LAMP1
79774	GRTP1
113622	ADPRHL1
55208	DCUN1D2
55002	TMCO3
7027	TFDP1
650669	GAS6-AS1
2621	GAS6
22821	RASA3
105377808	NA
101929355	CFAP97D2
8881	CDC16
100847035	MIR548AR
65110	UPF3A
283489	CHAMP1
91875	TTC5
57820	CCNB1IP1
85495	RPPH1
10038	PARP2
7011	TEP1
123103	KLHL33
55644	OSGEP
328	APEX1
90809	PIP4P1
4860	PNP
6039	RNASE6
6037	RNASE3
6036	RNASE2
64745	METTL17
101929718	LOC101929718
57447	NDRG2
55701	ARHGEF40
51222	ZNF219
283624	LINC00641
3183	HNRNPC
11198	SUPT16H
57680	CHD8
84932	RAB2B
9878	TOX4
56339	METTL3
6297	SALL2
28693	TRAV1-1
26534	OR10G2
28692	TRAV1-2
28691	TRAV2
28690	TRAV3
28689	TRAV4
28688	TRAV5
6956	TRAV6
28685	TRAV8-1
28676	TRAV10
28674	TRAV12-1
28684	TRAV8-2
28683	TRAV8-3
28671	TRAV13-1
28673	TRAV12-2
28682	TRAV8-4
28670	TRAV13-2
28669	TRAV14DV4
28677	TRAV9-2
28672	TRAV12-3
28680	TRAV8-6
28667	TRAV16
28666	TRAV17
28665	TRAV18
28664	TRAV19
28663	TRAV20
28662	TRAV21
28661	TRAV22
28660	TRAV23DV6
28518	TRDV1
28659	TRAV24
28658	TRAV25
28657	TRAV26-1
28655	TRAV27
28653	TRAV29DV5
28652	TRAV30
28656	TRAV26-2
28648	TRAV34
28647	TRAV35
28646	TRAV36DV7
28644	TRAV38-1
28643	TRAV38-2DV8
28642	TRAV39
28640	TRAV41
28526	TRDC
28728	TRAJ27
28737	TRAJ18
28738	TRAJ17
28739	TRAJ16
28742	TRAJ13
28743	TRAJ12
28745	TRAJ10
28746	TRAJ9
28747	TRAJ8
28748	TRAJ7
28749	TRAJ6
28750	TRAJ5
28751	TRAJ4
28752	TRAJ3
28753	TRAJ2
28754	TRAJ1
28755	TRAC
1603	DAD1
63874	ABHD4
5018	OXA1L
9056	SLC7A7
122704	MRPL52
4323	MMP14
26020	LRP10
161253	REM2
55147	RBM23
10419	PRMT5
54930	HAUS4
84962	AJUBA
60686	C14orf93
5693	PSMB5
64403	CDH24
22985	ACIN1
55017	C14orf119
1053	CEBPE
57594	HOMEZ
90673	PPP1R3E
105378176	NA
599	BCL2L2
8106	PABPN1
51310	SLC22A17
25983	NGDN
79178	THTPA
85446	ZFHX2
8906	AP1G2
102724814	AP1G2-AS1
55449	DHRS4-AS1
10901	DHRS4
317749	DHRS4L2
728635	DHRS4L1
90668	CARMIL3
4901	NRL
5106	PCK2
80344	DCAF11
161247	FITM1
5720	PSME1
51016	EMC9
5721	PSME2
55072	RNF31
10379	IRF9
9985	REC8
79711	IPO4
10548	TM9SF1
283629	TSSK4
29082	CHMP4A
145553	MDP1
4738	NEDD8
51292	GMPR2
26277	TINF2
7051	TGM1
5875	RABGGTA
115817	DHRS1
161424	NOP9
56413	LTB4R2
1241	LTB4R
196883	ADCY4
11035	RIPK3
57523	NYNRIN
23351	KHNYN
643866	CBLN3
56948	SDR39U1
101927045	LOC101927045
1511	CTSG
2999	GZMH
3002	GZMB
4857	NOVA1
55632	G2E3
23256	SCFD1
1690	COCH
29966	STRN3
11154	AP4S1
25831	HECTD1
25938	HEATR5A
112487	DTD2
80224	NUBPL
394	ARHGAP5
9472	AKAP6
112399	EGLN3
171546	SPTSSA
55837	EAPP
58533	SNX6
1073	CFL2
11177	BAZ1A
6729	SRP54
283635	FAM177A1
55012	PPP2R3C
9692	PRORP
5687	PSMA6
4792	NFKBIA
253959	RALGAPA1
84312	BRMS1L
51562	MBIP
10484	SEC23A
8487	GEMIN2
122553	TRAPPC6B
5411	PNN
4253	MIA2
254170	FBXO33
122525	C14orf28
54813	KLHL28
23116	TOGARAM1
55015	PRPF39
2287	FKBP3
57697	FANCM
55320	MIS18BP1
6235	RPS29
6029	RN7SL1
122769	LRR1
6166	RPL36AL
4247	MGAT2
55172	DNAAF2
5427	POLE2
122773	KLHDC1
23588	KLHDC2
9147	NEMF
378706	RN7SL2
382	ARF6
283551	LINC01588
100506499	NA
79609	VCPKMT
6655	SOS2
79944	L2HGDH
27109	DMAC2L
8814	CDKL1
11183	MAP4K5
51062	ATL1
60485	SAV1
51199	NIN
5836	PYGL
114088	TRIM9
81542	TMX1
122786	FRMD6
54331	GNG2
51637	RTRAF
22795	NID2
5732	PTGER2
57544	TXNDC16
283554	GPR137C
30001	ERO1A
5706	PSMC6
6815	STYX
64841	GNPNAT1
80821	DDHD1
1033	CDKN3
10175	CNIH1
2764	GMFB
10668	CGRRF1
23034	SAMD4A
2643	GCH1
11169	WDHD1
122809	SOCS4
93487	MAPK1IP1L
3958	LGALS3
9787	DLGAP5
55030	FBXO34
22863	ATG14
100129075	KTN1-AS1
3895	KTN1
57161	PELI2
54916	TMEM260
10640	EXOC5
55745	AP5M1
122830	NAA30
55860	ACTR10
5684	PSMA3
379025	PSMA3-AS1
5926	ARID4A
26520	TIMM9
9786	KIAA0586
51339	DACT1
23002	DAAM1
64582	GPR135
112849	L3HYPDH
51528	JKAMP
64430	PCNX4
51635	DHRS7
5494	PPM1A
317761	C14orf39
4331	MNAT1
57570	TRMT5
145389	SLC38A6
161291	TMEM30B
5583	PRKCH
400221	FLJ22447
3091	HIF1A
6617	SNAPC1
5529	PPP2R5E
112840	WDR89
81537	SGPP1
23224	SYNE2
2100	ESR2
441687	TEX21P
4522	MTHFD1
7597	ZBTB25
9495	AKAP5
22890	ZBTB1
102723809	HSPA2-AS1
3306	HSPA2
26030	PLEKHG3
6710	SPTB
91612	CHURC1
2877	GPX2
376267	RAB15
4149	MAX
100506321	LOC100506321
2530	FUT8
10243	GPHN
64398	PALS1
51382	ATP6V1D
1965	EIF2S1
161145	TMEM229B
57475	PLEKHH1
5283	PIGH
384	ARG2
10490	VTI1B
51109	RDH11
23503	ZFYVE26
5890	RAD51B
677	ZFP36L1
105370548	NA
87	ACTN1
8816	DCAF5
55218	EXD2
2079	ERH
55334	SLC39A9
9766	SUSD6
100289511	LOC100289511
6430	SRSF5
51241	COX16
55333	SYNJ2BP
10001	MED6
23508	TTC9
4293	MAP3K9
22990	PCNX1
26037	SIPA1L1
8110	DPF3
26094	DCAF4
53349	ZFYVE1
58517	RBM25
5663	PSEN1
89932	PAPLN
8650	NUMB
399671	HEATR4
79697	RIOX1
641371	ACOT1
10965	ACOT2
83544	DNAL1
9240	PNMA1
91748	MIDEAS
100506476	LOC100506476
145482	PTGR2
57862	ZNF410
145483	FAM161B
51004	COQ6
957	ENTPD5
80127	BBOF1
4329	ALDH6A1
91750	LIN52
5826	ABCD4
10577	NPC2
122961	ISCA2
4053	LTBP2
9870	AREL1
51077	FCF1
56252	YLPM1
283571	PROX2
1743	DLST
83694	RPS6KL1
8892	EIF2B2
27030	MLH3
97	ACYP1
79696	ZC2HC1C
91754	NEK9
10972	TMED10
2353	FOS
10538	BATF
55640	FLVCR2
11161	ERG28
23093	TTLL5
7043	TGFB3
112752	IFT43
55668	GPATCH2L
22846	VASH1
100506603	VASH1-AS1
23357	ANGEL1
64207	IRF2BPL
85457	CIPC
57156	TMEM63C
29954	POMT2
2954	GSTZ1
283578	TMED8
122945	NOXRED1
63894	VIPAS39
10598	AHSA1
9517	SPTLC2
8846	ALKBH1
81892	SLIRP
22938	SNW1
57143	ADCK1
145508	CEP128
7253	TSHR
2957	GTF2A1
85439	STON2
6400	SEL1L
101928767	LINC02328
2581	GALC
8477	GPR65
55812	SPATA7
79882	ZC3H14
161436	EML5
123016	TTC8
1112	FOXN3
90141	EFCAB11
55775	TDP1
5700	PSMC1
55051	NRDE2
801	CALM1
145567	TTC7B
9252	RPS6KA5
80017	DGLUCY
8111	GPR68
440193	CCDC88C
55671	PPP4R3A
123036	TC2N
10516	FBLN5
9321	TRIP11
4287	ATXN3
4707	NDUFB1
53981	CPSF2
105370707	LOC105370707
79890	RIN3
5641	LGMN
9950	GOLGA5
3705	ITPK1
57062	DDX24
5265	SERPINA1
23405	DICER1
400242	DICER1-AS1
79789	CLMN
79686	NA
161176	SYNE3
283596	SNHG10
51218	GLRX5
56967	C14orf132
55102	ATG2B
51527	GSKIP
10914	PAPOLA
7443	VRK1
101929241	LINC02325
388011	LINC01550
64919	BCL11B
84193	SETD3
8812	CCNK
317762	CCDC85C
10858	CYP46A1
51466	EVL
7528	YY1
123096	SLC25A29
7453	WARS1
79446	WDR25
57596	BEGAIN
55384	MEG3
5527	PPP2R5C
1778	DYNC1H1
3320	HSP90AA1
91833	WDR20
5891	MOK
55778	ZNF839
51550	CINP
9895	TECPR2
122416	ANKRD9
23186	RCOR1
7187	TRAF3
81693	AMN
9578	CDC42BPB
7127	TNFAIP2
1983	EIF5
4140	MARK3
1152	CKB
115708	TRMT61A
9529	BAG5
84334	COA8
3831	KLC1
7517	XRCC3
79038	ZFYVE21
23368	PPP1R13B
9556	ATP5MJ
122402	TDRD9
64423	INF2
122622	ADSS1
10572	SIVA1
207	AKT1
100128927	ZBTB42
196872	LINC00638
283638	CEP170B
122616	CLBA1
55038	CDCA4
29933	GPR132
3714	JAG2
256281	NUDT14
2972	BRF1
90135	BTBD6
23241	PACS2
647310	TEX22
9112	MTA1
1397	CRIP2
1396	CRIP1
283643	TEDC1
80757	TMEM121
283755	HERC2P3
400322	HERC2P2
339005	WHAMMP3
283683	LOC283683
123606	NIPA1
81614	NIPA2
23191	CYFIP1
114791	TUBGCP5
7681	MKRN3
4692	NDN
347746	PWARSN
8123	PWAR5
100033416	SNORD116-4
3653	IPW
7337	UBE3A
57194	ATP10A
8924	HERC2
646278	PDCD6IPP2
321	APBA2
22909	FAN1
54893	MTMR10
51621	KLF13
100288615	WHAMMP1
342184	FMN1
6263	RYR3
57099	AVEN
56851	EMC7
161779	PGBD4
79768	KATNBL1
51234	EMC4
9990	SLC12A6
55505	NOP10
254531	LPCAT4
23015	GOLGA8A
440270	GOLGA8B
9716	AQR
54989	ZNF770
723972	ANP32AP1
89978	DPH6
84529	CDIN1
161742	SPRED1
283742	FAM98B
10125	RASGRP1
7057	THBS1
440275	EIF2AK4
6727	SRP14
100131089	SRP14-DT
90427	BMF
701	BUB1B
56924	PAK6
5330	PLCB2
100505573	INAFM2
388115	CCDC9B
85455	DISP2
90417	KNSTRN
3712	IVD
22893	BAHD1
113189	CHST14
90416	CCDC32
27079	RPUSD2
57082	KNL1
100505648	RAD51-AS1
5888	RAD51
55177	RMDN3
2644	GCHFR
55192	DNAJC17
643338	C15orf62
84936	ZFYVE19
6692	SPINT1
57617	VPS18
54617	INO80
11261	CHP1
729082	OIP5-AS1
11339	OIP5
51203	NUSAP1
51103	NDUFAF1
23168	RTF1
3706	ITPKA
4058	LTK
26015	RPAP1
7301	TYRO3
23269	MGA
23005	MAPKBP1
100137047	JMJD7
100137049	PLA2G4B
51332	SPTBN5
30844	EHD4
23339	VPS39
25963	TMEM87A
2595	GANC
825	CAPN3
64397	ZNF106
8773	SNAP23
255252	LRRC57
55142	HAUS2
57519	STARD9
146059	CDAN1
146057	TTBK2
197131	UBR1
80021	TMEM62
23582	CCNDBP1
9836	LCMT2
161823	ADAL
146050	ZSCAN29
27229	TUBGCP4
7158	TP53BP1
4130	MAP1A
9677	PPIP5K1
117155	CATSPER2
440278	CATSPER2P1
2923	PDIA3
80237	ELL3
10169	SERF2
619189	SERINC4
4236	MFAP1
79968	WDR76
113201	GOLM2
51496	CTDSPL2
645212	EIF3J-DT
8669	EIF3J
80208	SPG11
197135	PATL2
567	B2M
6652	SORD
53905	DUOX1
90525	SHF
2628	GATM
79029	SPATA5L1
7782	SLC30A4
26258	BLOC1S6
58472	SQOR
283652	SLC24A5
50804	MYEF2
1854	DUT
2200	FBN1
22995	CEP152
23741	EID1
9728	SECISBP2L
9318	COPS2
2585	GALK2
196951	FAM227B
56986	DTWD1
79895	ATP8B4
11001	SLC27A2
2553	GABPB1
55056	GABPB1-IT1
100129387	GABPB1-AS1
100616396	MIR4712
9101	USP8
373509	USP50
54822	TRPM7
84888	SPPL2A
23431	AP4E1
23312	DMXL2
256586	LYSMD2
29767	TMOD2
29766	TMOD3
123169	LEO1
5597	MAPK6
10681	GNB5
55930	MYO5C
4644	MYO5A
10776	ARPP19
56204	FAM214A
51187	RSL24D1
5873	RAB27A
9488	PIGB
9236	CCPG1
4734	NEDD4
64864	RFX7
374618	TEX9
55329	MNS1
54816	ZNF280D
145783	LOC145783
6938	TCF12
283663	LINC00926
81488	POLR2M
8854	ALDH1A2
3990	LIPC
102	ADAM10
54629	MINDY2
79811	SLTM
54778	RNF111
9133	CCNB2
4643	MYO1E
2958	GTF2A2
663	BNIP2
302	ANXA2
79664	ICE2
101928784	RORA-AS1
6095	RORA
54832	VPS13C
83660	TLN2
7168	TPM1
114294	LACTB
51065	RPS27L
51762	RAB8B
83464	APH1B
9960	USP3
100130855	USP3-AS1
283807	FBXL22
8925	HERC1
23604	DAPK2
84191	CIAO2A
6642	SNX1
79856	SNX22
5479	PPIB
53944	CSNK1G1
9768	PCLAF
9325	TRIP4
23060	ZNF609
4947	OAZ2
80119	PIF1
80301	PLEKHO2
348094	ANKDD1A
51324	SPG21
123263	MTFMT
390595	UBAP1L
10081	PDCD7
10845	CLPX
8483	CILP
54956	PARP16
54878	DPP8
51495	HACD3
81556	INTS14
9187	SLC24A1
10260	DENND4A
8766	RAB11A
115752	DIS3L
54962	TIPIN
5604	MAP2K1
10302	SNAPC5
6124	RPL4
595100	SNORD18C
55055	ZWILCH
4091	SMAD6
4088	SMAD3
79719	AAGAB
64799	IQCH
100506686	IQCH-AS1
145853	C15orf61
5607	MAP2K5
390598	SKOR1
8554	PIAS1
91860	CALML4
54982	CLN6
10116	FEM1B
8125	ANP32A
80035	ANP32A-IT1
26035	GLCE
9493	KIF23
6176	RPLP1
7090	TLE3
4649	MYO9A
123228	SENP8
5315	PKM
56965	PARP6
60677	CELF6
3073	HEXA
80072	HEXA-AS1
25820	ARIH1
585	BBS4
83440	ADPGK
100287559	ADPGK-AS1
4756	NEO1
27020	NPTN
101241892	NPTN-IT1
100287616	LOXL1-AS1
4016	LOXL1
9399	STOML1
5371	PML
64220	STRA6
8482	SEMA7A
84993	UBL7
440288	UBL7-DT
10620	ARID3B
1198	CLK3
102723750	LOC102723750
80153	EDC3
1445	CSK
25989	ULK3
10066	SCAMP2
4351	MPI
57184	FAM219B
9377	COX5A
54913	RPP25
192683	SCAMP5
60490	PPCDC
56905	C15orf39
54939	COMMD4
79661	NEIL1
693216	MIR631
4123	MAN2C1
25942	SIN3A
5780	PTPN9
10073	SNUPN
55272	IMP3
257364	SNX33
92912	UBE2Q2
26263	FBXO22
145957	NRG4
2108	ETFA
49855	SCAPER
5955	RCN2
9051	PSTPIP1
10099	TSPAN3
79834	PEAK1
10363	HMG20A
23102	TBC1D2B
10518	CIB2
3419	IDH3A
23205	ACSBG1
55466	DNAJA4
80349	WDR61
3658	IREB2
123688	HYKK
5685	PSMA4
1138	CHRNA5
1136	CHRNA3
10933	MORF4L1
1512	CTSH
23423	TMED3
23251	MINAR1
10588	MTHFS
400410	ST20
283687	ST20-AS1
597	BCL2A1
54469	ZFAND6
2184	FAH
58489	ABHD17C
57214	CEMIP
23184	MESD
59274	TLNRD1
3603	IL16
80765	STARD5
84206	MEX3B
79631	EFL1
390660	ADAMTS7P1
440295	GOLGA6L9
80154	GOLGA2P10
6218	RPS17
8120	AP3B2
283693	ACTG1P17
100505616	SNHG21
123722	FSD2
123720	WHAMM
9455	HOMER2
83640	RAMAC
123207	C15orf40
53339	BTBD1
53346	TM6SF1
50810	HDGFL3
6457	SH3GL3
374650	GOLGA6L5P
388165	UBE2Q2P1
54993	ZSCAN2
54581	SCAND2P
84942	WDR73
4828	NMB
23478	SEC11A
9640	ZNF592
57538	ALPK3
5151	PDE8A
11214	AKAP13
101929679	LINC02883
64410	KLHL25
4916	NTRK3
26589	MRPL46
64963	MRPS11
55070	DET1
64782	AEN
3669	ISG20
145864	HAPLN3
4240	MFGE8
105376732	NA
11057	ABHD2
55215	FANCI
5428	POLG
90381	TICRR
374654	KIF7
8800	PEX11A
290	ANPEP
10239	AP3S2
374655	ZNF710
3418	IDH2
10509	SEMA4B
10519	CIB1
390637	GDPGP1
51335	NGRN
342132	ZNF774
8826	IQGAP1
64784	CRTC3
641	BLM
5045	FURIN
2242	FES
4122	MAN2A2
55898	UNC45A
374659	HDDC3
91433	RCCD1
9055	PRC1
100507118	PRC1-AS1
26276	VPS33B
28232	SLCO3A1
400451	FAM174B
100507217	CHASERR
1106	CHD2
56963	RGMA
55784	MCTP2
440311	LOC440311
91947	ARRDC4
3480	IGF1R
104564224	LUNAR1
23336	SYNM
64927	TTC23
123355	LRRC28
7190	HSP90B2P
4205	MEF2A
145748	LYSMD4
196968	DNM1P46
170691	ADAMTS17
441733	PRKXP1
102723335	LOC102723335
55180	LINS1
140460	ASB7
79705	LRRK1
22856	CHSY1
55829	SELENOS
6627	SNRPA1
5046	PCSK6
80213	TM2D3
123283	TARS3
100128108	LOC100128108
374666	WASH3P
51728	POLR3K
79622	SNRNP25
4350	MPG
8131	NPRL3
3040	HBA2
3039	HBA1
55692	LUC7L
83986	FAM234A
8312	AXIN1
10573	MRPL28
58986	PGAP6
4833	NME4
9727	RAB11FIP3
6650	CAPN15
100847028	MIR5587
100423037	MIR3176
283948	NHLRC4
9091	PIGQ
57799	RAB40C
117166	WFIKKN1
84326	METTL26
84331	MCRIP2
197335	WDR90
89941	RHOT2
9028	RHBDL1
10273	STUB1
339123	JMJD8
84219	WDR24
146330	FBXL16
79006	METRN
65990	ANTKMT
124093	CCDC78
84264	HAGHL
64428	CIAO3
